município,saldo,movements,month
171875,6,24,202301
171880,-1,1,202301
171884,-11,33,202301
171886,2,48,202301
171888,-4,32,202301
171889,4,26,202301
171890,7,23,202301
171900,1,3,202301
172000,2,4,202301
172010,11,19,202301
172015,2,6,202301
172020,3,5,202301
172025,-1,7,202301
172030,-2,2,202301
172049,2,16,202301
172065,22,46,202301
172080,18,24,202301
172085,-5,9,202301
172090,4,50,202301
172093,-2,4,202301
172097,7,37,202301
172100,2,6852,202301
172110,0,10,202301
172120,-11,97,202301
172125,0,2,202301
172130,4,4,202301
172208,0,22,202301
172210,-20,78,202301
210005,69,1603,202301
210010,7,7,202301
210015,-7,17,202301
210020,-12,26,202301
210030,-2,22,202301
210040,6,10,202301
210043,8,22,202301
210047,-87,99,202301
210050,33,117,202301
210060,0,26,202301
210070,4,10,202301
210080,55,61,202301
210083,0,2,202301
210090,-7,7,202301
210095,2,10,202301
210100,-1,35,202301
210110,2,8,202301
210120,-17,507,202301
210125,-37,113,202301
210130,1,1,202301
210135,0,2,202301
210140,327,2571,202301
210150,13,91,202301
210160,8,260,202301
210170,-24,142,202301
210173,1,1,202301
210177,6,24,202301
210180,-1,3,202301
210190,-5,5,202301
210193,9,15,202301
210197,4,4,202301
210200,12,58,202301
210203,-10,56,202301
210207,23,27,202301
210210,-2,28,202301
210215,1,1,202301
210220,8,44,202301
210230,59,107,202301
210232,-17,179,202301
210235,1,1,202301
210240,-1,1,202301
210255,2,30,202301
210260,0,6,202301
210270,1,7,202301
210275,-4,14,202301
210280,29,151,202301
210290,4,22,202301
210300,-53,471,202301
210317,-4,6,202301
210320,14,222,202301
210325,28,62,202301
210330,17,353,202301
210340,-65,101,202301
210350,-37,247,202301
210355,2,4,202301
210360,11,105,202301
210370,-2,20,202301
210375,13,73,202301
210380,-39,51,202301
210390,-1,3,202301
210400,-2,8,202301
210405,24,154,202301
210407,0,2,202301
210408,14,16,202301
210409,4,10,202301
210410,-16,44,202301
210420,-1,1,202301
210430,-26,60,202301
210440,-6,12,202301
210455,29,193,202301
210460,-1,5,202301
210462,-1,1,202301
210465,1,5,202301
210467,12,32,202301
210470,1,1,202301
210480,107,439,202301
210490,1,1,202301
210500,-1,3,202301
210510,4,4,202301
210515,129,167,202301
210520,0,2,202301
210530,-164,4184,202301
210535,1,5,202301
210540,-32,170,202301
210542,71,209,202301
210545,0,2,202301
210547,-1,3,202301
210550,15,43,202301
210560,-1,5,202301
210570,-6,104,202301
210580,-1,5,202301
210590,0,2,202301
210592,-1,7,202301
210594,0,10,202301
210598,-7,9,202301
210600,2,8,202301
210610,2,102,202301
210630,2,12,202301
210632,-3,15,202301
210640,10,24,202301
210650,-1,13,202301
210660,4,8,202301
210663,1,3,202301
210670,-8,38,202301
210675,0,44,202301
210680,0,6,202301
210690,-3,3,202301
210700,1,3,202301
210710,-3,9,202301
210720,-5,7,202301
210730,-2,4,202301
210735,2,6,202301
210740,-1,11,202301
210750,31,479,202301
210760,-2,4,202301
210770,-3,9,202301
210780,-6,30,202301
210790,5,41,202301
210800,-1,175,202301
210805,1,3,202301
210810,-7,17,202301
210820,3,267,202301
210825,1,1,202301
210830,-1,9,202301
210840,0,8,202301
210845,-24,46,202301
210850,-3,47,202301
210860,-25,199,202301
210870,2,6,202301
210890,-3,7,202301
210900,38,186,202301
210910,-26,306,202301
210920,-1,5,202301
210923,1,1,202301
210930,-1,1,202301
210940,0,4,202301
210945,4,58,202301
210950,18,82,202301
210955,3,11,202301
210960,22,86,202301
210970,39,77,202301
210975,1,1,202301
210980,23,45,202301
210990,-38,548,202301
211000,8,108,202301
211003,-2,32,202301
211010,-5,21,202301
211020,4,40,202301
211023,-1,3,202301
211027,-1,13,202301
211030,164,232,202301
211040,-29,37,202301
211050,5,25,202301
211060,13,43,202301
211065,3,23,202301
211070,4,44,202301
211080,5,17,202301
211085,-2,14,202301
211090,2,2,202301
211100,1,3,202301
211105,6,16,202301
211107,-1,7,202301
211110,-3,73,202301
211120,55,1059,202301
211125,2,2,202301
211130,91,17217,202301
211140,-5,13,202301
211150,16,64,202301
211153,10,26,202301
211157,-11,25,202301
211160,9,157,202301
211163,2,2,202301
211170,7,11,202301
211174,2,8,202301
211176,19,37,202301
211180,-5,23,202301
211190,3,19,202301
211195,1,1,202301
211200,68,266,202301
211210,14,26,202301
211220,45,677,202301
211223,3,37,202301
211227,0,2,202301
211230,11,59,202301
211240,0,10,202301
211245,4,8,202301
211250,-15,99,202301
211260,42,102,202301
211270,-5,71,202301
211280,1,69,202301
211285,-7,45,202301
211290,-8,24,202301
211300,-4,34,202301
211400,1,53,202301
220005,4,8,202301
220010,0,6,202301
220020,-1,83,202301
220025,-1,1,202301
220030,2,16,202301
220040,9,219,202301
220045,-1,5,202301
220050,9,23,202301
220060,4,6,202301
220070,-4,16,202301
220080,6,14,202301
220090,-3,5,202301
220095,1,3,202301
220100,2,2,202301
220105,-2,2,202301
220110,10,14,202301
220115,65,357,202301
220120,14,52,202301
220130,-2,2,202301
220140,-3,17,202301
220150,-5,21,202301
220157,-4,14,202301
220160,1,11,202301
220170,-1,1,202301
220173,-1,1,202301
220177,-2,2,202301
220180,1,3,202301
220190,64,302,202301
220191,3,3,202301
220192,1,1,202301
220194,2,4,202301
220196,1,9,202301
220198,0,2,202301
220200,-18,36,202301
220202,-1,1,202301
220205,3,5,202301
220207,2,2,202301
220208,-9,63,202301
220209,0,2,202301
220210,-1,1,202301
220211,2,18,202301
220213,0,2,202301
220217,0,4,202301
220220,-2,188,202301
220225,1,1,202301
220230,9,61,202301
220240,-2,6,202301
220245,7,11,202301
220250,-2,12,202301
220253,1,1,202301
220255,-14,16,202301
220260,-25,55,202301
220265,-1,1,202301
220270,-6,26,202301
220271,0,6,202301
220272,1,1,202301
220273,-1,1,202301
220275,-4,10,202301
220277,0,4,202301
220280,-7,7,202301
220285,13,17,202301
220290,-27,145,202301
220300,5,5,202301
220310,10,24,202301
220320,-1,3,202301
220323,-21,43,202301
220325,-1,5,202301
220327,1,3,202301
220330,6,40,202301
220335,1,1,202301
220340,3,5,202301
220342,-1,1,202301
220345,-3,5,202301
220350,-18,76,202301
220360,2,2,202301
220370,10,122,202301
220375,1,1,202301
220380,1,1,202301
220390,13,583,202301
220400,1,5,202301
220410,3,3,202301
220420,0,2,202301
220430,1,27,202301
220435,-1,1,202301
220440,-6,22,202301
220450,-2,34,202301
220455,-1,1,202301
220460,3,3,202301
220465,-8,14,202301
220470,-9,17,202301
220480,-2,6,202301
220490,-1,1,202301
220500,-1,3,202301
220510,10,26,202301
220515,0,6,202301
220520,-8,14,202301
220525,-1,1,202301
220530,-2,4,202301
220540,4,12,202301
220550,1,83,202301
220551,-4,10,202301
220552,-1,3,202301
220554,-2,2,202301
220555,0,2,202301
220556,-2,18,202301
220557,1,1,202301
220558,0,6,202301
220559,4,4,202301
220560,0,20,202301
220570,2,126,202301
220580,1,15,202301
220585,-1,3,202301
220590,4,10,202301
220595,-61,107,202301
220600,1,13,202301
220610,-1,5,202301
220620,-5,23,202301
220630,-21,33,202301
220635,2,2,202301
220640,5,19,202301
220650,-2,4,202301
220660,51,91,202301
220665,-3,5,202301
220667,0,2,202301
220669,-3,3,202301
220670,-1,1,202301
220672,-4,22,202301
220675,0,2,202301
220680,-1,1,202301
220690,1,1,202301
220695,-1,1,202301
220700,50,192,202301
220710,0,2,202301
220720,-4,8,202301
220730,-1,3,202301
220735,6,8,202301
220740,-1,17,202301
220750,3,5,202301
220760,-5,13,202301
220770,-52,1234,202301
220775,3,7,202301
220777,1,1,202301
220779,-1,1,202301
220780,19,51,202301
220785,-2,2,202301
220790,-8,40,202301
220793,-1,1,202301
220800,3,631,202301
220810,0,2,202301
220820,-4,12,202301
220830,-5,91,202301
220840,110,394,202301
220850,8,16,202301
220855,1,1,202301
220860,0,2,202301
220865,12,56,202301
220870,7,11,202301
220880,11,41,202301
220885,1,1,202301
220890,3,73,202301
220900,5,7,202301
220910,13,15,202301
220915,-1,1,202301
220920,18,140,202301
220930,2,10,202301
220937,-28,92,202301
220940,36,40,202301
220950,0,2,202301
220960,4,4,202301
220965,5,9,202301
220975,-1,9,202301
220980,-2,4,202301
220985,1,1,202301
220987,13,17,202301
220990,1,1,202301
220995,0,2,202301
220997,3,5,202301
221000,-12,58,202301
221010,6,6,202301
221020,1,1,202301
221030,1,1,202301
221035,-1,1,202301
221040,-3,19,202301
221050,19,23,202301
221060,35,155,202301
221063,10,128,202301
221070,3,17,202301
221080,-31,71,202301
221090,2,8,202301
221093,2,10,202301
221097,1,1,202301
221100,-6,11784,202301
221110,11,171,202301
221120,-17,381,202301
221130,-5,73,202301
221170,1,1,202301
230010,49,65,202301
230015,-16,52,202301
230020,-12,170,202301
230030,25,73,202301
230040,1,3,202301
230050,2,4,202301
230060,0,2,202301
230070,2,42,202301
230075,-57,103,202301
230080,0,4,202301
230090,-1,9,202301
230100,26,1212,202301
230110,-75,509,202301
230120,-34,90,202301
230125,0,8,202301
230130,-5,19,202301
230140,9,21,202301
230150,-3,7,202301
230160,4,30,202301
230170,-1,11,202301
230185,-8,12,202301
230190,187,603,202301
230195,0,16,202301
230200,-1,21,202301
230205,2,6,202301
230210,-1,127,202301
230220,44,354,202301
230230,-27,55,202301
230240,-14,82,202301
230250,142,640,202301
230260,-49,213,202301
230270,-8,44,202301
230280,-21,365,202301
230290,9,15,202301
230300,15,27,202301
230310,1,9,202301
230320,0,18,202301
230330,-3,13,202301
230340,-4,6,202301
230350,-120,484,202301
230360,-2,4,202301
230365,-3,7,202301
230370,-159,2743,202301
230380,13,41,202301
230390,-1,5,202301
230393,0,4,202301
230395,13,51,202301
230400,1,13,202301
230410,-112,376,202301
230420,2,788,202301
230423,1,9,202301
230425,17,161,202301
230426,0,6,202301
230427,1,5,202301
230428,-267,3197,202301
230430,-1,27,202301
230435,0,84,202301
230440,-1471,53745,202301
230445,25,129,202301
230450,27,125,202301
230460,5,5,202301
230465,-2,4,202301
230470,-15,69,202301
230480,1,1,202301
230490,8,12,202301
230495,-19,73,202301
230500,8,48,202301
230510,5,33,202301
230520,8,30,202301
230523,-37,781,202301
230526,-3,11,202301
230530,-1,23,202301
230533,-2,2,202301
230535,-41,269,202301
230540,-16,156,202301
230550,-27,619,202301
230560,-6,36,202301
230565,1,3,202301
230570,4,12,202301
230580,-18,166,202301
230590,6,40,202301
230600,-4,6,202301
230610,-58,90,202301
230620,6,10,202301
230625,-35,561,202301
230630,308,412,202301
230640,137,753,202301
230650,2,8,202301
230655,-8,66,202301
230660,-2,4,202301
230670,-4,12,202301
230680,-5,19,202301
230690,-14,122,202301
230700,0,114,202301
230710,4,40,202301
230720,2,2,202301
230725,-113,471,202301
230730,34,3106,202301
230740,-3,43,202301
230750,-2,26,202301
230760,-93,639,202301
230763,-26,58,202301
230765,-170,4312,202301
230770,-59,585,202301
230780,18,156,202301
230790,-4,4,202301
230800,14,68,202301
230810,-8,52,202301
230820,4,12,202301
230830,-11,33,202301
230835,1,7,202301
230837,1,11,202301
230840,8,80,202301
230850,13,67,202301
230860,28,42,202301
230870,-47,491,202301
230880,2,2,202301
230890,-7,11,202301
230900,3,3,202301
230910,0,6,202301
230920,-12,36,202301
230930,4,82,202301
230940,1,73,202301
230945,1,21,202301
230950,-4,12,202301
230960,-8,544,202301
230970,31,425,202301
230980,2,24,202301
230990,1,1,202301
231000,3,15,202301
231010,-1,5,202301
231020,35,165,202301
231025,6,96,202301
231030,15,47,202301
231040,-1,5,202301
231050,8,70,202301
231060,1,11,202301
231070,24,142,202301
231080,1,147,202301
231085,4,86,202301
231090,1,17,202301
231095,2,2,202301
231100,1,5,202301
231110,9,29,202301
231120,2,12,202301
231126,6,12,202301
231130,-73,387,202301
231135,2,18,202301
231140,-55,733,202301
231150,-33,157,202301
231160,30,92,202301
231170,2,22,202301
231180,-15,697,202301
231190,-4,6,202301
231195,-1,1,202301
231200,0,28,202301
231210,-2,10,202301
231220,-53,129,202301
231230,-2,112,202301
231240,230,890,202301
231250,-8,12,202301
231260,-3,11,202301
231270,31,207,202301
231280,-2,10,202301
231290,-1125,2925,202301
231300,1,49,202301
231310,20,106,202301
231320,0,8,202301
231325,-2,2,202301
231330,-22,236,202301
231335,3,7,202301
231340,83,623,202301
231350,-26,258,202301
231355,1,3,202301
231360,-24,178,202301
231370,-1,3,202301
231375,-3,15,202301
231380,-9,17,202301
231390,-4,16,202301
231395,13,57,202301
231400,45,165,202301
231410,-20,60,202301
240010,-7,59,202301
240020,81,435,202301
240030,-40,42,202301
240050,2,16,202301
240060,5,9,202301
240070,68,226,202301
240080,-1,33,202301
240090,-1,1,202301
240100,-241,605,202301
240110,-70,240,202301
240120,-5,57,202301
240130,4,18,202301
240140,27,105,202301
240145,-68,288,202301
240150,4,6,202301
240160,1,1,202301
240165,-1,1,202301
240170,-1,7,202301
240180,-44,110,202301
240185,33,57,202301
240190,3,3,202301
240200,18,622,202301
240210,-3,3,202301
240220,80,156,202301
240230,-4,72,202301
240240,10,62,202301
240250,-3,9,202301
240260,-11,279,202301
240270,-3,13,202301
240280,-2,2,202301
240300,12,34,202301
240310,7,285,202301
240320,1,3,202301
240325,4,3122,202301
240330,-2,2,202301
240340,-1,15,202301
240350,-2,36,202301
240360,11,309,202301
240370,1,1,202301
240375,-1,1,202301
240380,-17,37,202301
240400,1,5,202301
240410,5,33,202301
240420,-3,131,202301
240430,-11,65,202301
240440,13,73,202301
240450,10,62,202301
240460,9,21,202301
240470,-61,119,202301
240480,-1,1,202301
240485,21,63,202301
240490,-1,1,202301
240500,2,2,202301
240510,-16,36,202301
240520,-2,10,202301
240530,-1,1,202301
240540,-1,3,202301
240560,54,82,202301
240570,34,70,202301
240580,12,242,202301
240590,1,1,202301
240610,23,91,202301
240615,2,2,202301
240620,0,4,202301
240630,0,4,202301
240640,-6,8,202301
240650,-6,90,202301
240660,1,3,202301
240670,-2,48,202301
240680,-1,1,202301
240690,0,2,202301
240700,1,1,202301
240710,47,723,202301
240720,51,173,202301
240730,2,4,202301
240740,3,23,202301
240750,3,25,202301
240760,-1,9,202301
240770,8,18,202301
240780,-8,46,202301
240790,1,1,202301
240800,-114,4180,202301
240810,-199,13361,202301
240820,-17,105,202301
240830,-8,102,202301
240840,0,2,202301
240850,9,17,202301
240860,-1,1,202301
240870,-2,2,202301
240880,4,8,202301
240890,54,264,202301
240895,-10,32,202301
240910,-3,17,202301
240920,-1,5,202301
240930,-7,29,202301
240933,-2,4,202301
240940,6,238,202301
240950,2,6,202301
240970,-8,8,202301
240980,3,29,202301
240990,-20,98,202301
241000,-1,3,202301
241010,8,16,202301
241020,2,6,202301
241025,13,109,202301
241030,-7,27,202301
241040,14,14,202301
241050,-2,6,202301
241060,-14,28,202301
241070,1,1,202301
241090,-21,65,202301
241105,-4,70,202301
241120,27,199,202301
241140,-3,5,202301
241142,-1,17,202301
241150,4,58,202301
241160,-28,52,202301
241170,-2,2,202301
241180,1,13,202301
241190,20,28,202301
241200,73,671,202301
241210,1,5,202301
241220,64,316,202301
241230,3,15,202301
241240,-3,45,202301
241250,1,47,202301
241255,0,80,202301
241260,3,37,202301
241270,-1,1,202301
241280,-1,5,202301
241290,8,14,202301
241300,-10,24,202301
241310,-3,9,202301
241320,-1,1,202301
241330,-1,13,202301
241335,113,179,202301
241340,-2,92,202301
241355,2,6,202301
241360,0,6,202301
241370,-3,3,202301
241380,-5,5,202301
241390,2,14,202301
241400,15,41,202301
241410,5,9,202301
241415,-1,11,202301
241420,35,313,202301
241430,-3,3,202301
241440,12,116,202301
241450,5,11,202301
241460,-59,67,202301
241470,-2,4,202301
241475,1,1,202301
241480,-2,38,202301
241490,-3,9,202301
250010,-1,3,202301
250020,4,4,202301
250030,3,29,202301
250040,-41,69,202301
250050,5,15,202301
250060,-59,325,202301
250070,-3,25,202301
250073,0,2,202301
250077,6,10,202301
250080,6,18,202301
250090,3,9,202301
250100,3,33,202301
250110,-23,43,202301
250120,1,7,202301
250130,1,9,202301
250135,3,7,202301
250140,-7,19,202301
250150,-8,52,202301
250153,0,2,202301
250157,3,5,202301
250160,-10,18,202301
250180,-29,519,202301
250190,2,24,202301
250200,-2,4,202301
250205,-5,5,202301
250215,16,26,202301
250220,2,12,202301
250230,-4,4,202301
250240,1,1,202301
250250,-9,61,202301
250260,1,1,202301
250270,0,2,202301
250280,-4,10,202301
250290,-2,2,202301
250300,-22,170,202301
250310,9,13,202301
250320,30,1282,202301
250330,0,8,202301
250340,-1,1,202301
250350,-1,9,202301
250355,1,3,202301
250360,-3,9,202301
250370,38,422,202301
250375,1,1,202301
250380,-4,4,202301
250390,-4,4,202301
250400,-136,6058,202301
250403,-1,5,202301
250407,0,2,202301
250415,-1,3,202301
250420,3,9,202301
250430,-40,138,202301
250435,-2,10,202301
250440,-7,27,202301
250450,-1,3,202301
250460,36,380,202301
250470,1,7,202301
250480,1,11,202301
250490,-6,48,202301
250500,3,3,202301
250510,-3,35,202301
250520,1,7,202301
250523,0,4,202301
250527,2,2,202301
250535,-1,1,202301
250540,-6,8,202301
250550,-2,2,202301
250560,-1,1,202301
250570,-6,22,202301
250580,1,5,202301
250600,22,150,202301
250610,0,8,202301
250630,-51,415,202301
250640,-10,22,202301
250650,-4,4,202301
250680,21,51,202301
250690,-2,46,202301
250700,17,103,202301
250710,0,16,202301
250720,-9,17,202301
250730,-3,25,202301
250740,-5,5,202301
250750,-762,14212,202301
250760,3,3,202301
250770,13,29,202301
250780,2,10,202301
250790,0,36,202301
250800,-5,5,202301
250810,-1,5,202301
250820,1,7,202301
250830,-23,53,202301
250850,3,3,202301
250855,2,2,202301
250860,-19,31,202301
250880,2,12,202301
250890,-18,268,202301
250900,-1,1,202301
250905,-31,39,202301
250910,4,8,202301
250915,51,59,202301
250920,3,17,202301
250930,-145,183,202301
250937,1,1,202301
250939,9,13,202301
250940,-193,195,202301
250950,8,20,202301
250960,-1,1,202301
250970,-9,107,202301
250980,-7,17,202301
250990,-1,1,202301
251000,0,4,202301
251010,-1,19,202301
251020,10,10,202301
251030,3,3,202301
251040,1,1,202301
251050,-1,1,202301
251060,-1,1,202301
251070,0,2,202301
251080,-28,822,202301
251110,-1,11,202301
251120,-18,154,202301
251130,6,28,202301
251140,-3,35,202301
251150,-19,33,202301
251160,2,8,202301
251170,1,1,202301
251180,-12,14,202301
251190,17,81,202301
251200,17,47,202301
251203,-2,2,202301
251210,-1,67,202301
251230,-5,79,202301
251240,2,26,202301
251250,-23,149,202301
251260,1,3,202301
251270,5,25,202301
251272,5,7,202301
251275,-1,1,202301
251276,3,3,202301
251278,-1,3,202301
251280,1,7,202301
251290,0,300,202301
251300,-1,3,202301
251310,7,17,202301
251315,-3,3,202301
251320,-2,2,202301
251330,-2,2,202301
251340,-29,185,202301
251360,-1,1,202301
251370,-395,1043,202301
251380,-29,37,202301
251385,-1,1,202301
251390,9,103,202301
251392,1,1,202301
251394,2,4,202301
251396,-1,1,202301
251398,-1,5,202301
251400,3,3,202301
251420,5,7,202301
251440,1,3,202301
251445,-1,5,202301
251450,-6,20,202301
251460,0,2,202301
251470,1,11,202301
251480,-1,5,202301
251490,0,4,202301
251500,4,20,202301
251510,6,12,202301
251520,1,1,202301
251530,-28,138,202301
251540,-1,1,202301
251550,3,17,202301
251560,-2,2,202301
251570,1,7,202301
